project_id,lead_id,entry_id,af,excerpt,original_af_tags,entry_created,geoWidget,scaleWidget,matrix2dWidget,dateRangeWidget,matrix1dWidget,multiselectWidget,organigramWidget
3939,118487,760359,2341,"Tents were set up in all the villages affected by the earthquake, especially in the Adassil community in Chichaoua province, one of the areas most affected by this natural disaster.","{'geoWidget': [60875, 60909, 60910], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['15-09-2023']}",2023-09-21 08:30:13.010414+00:00,"[60875, 60909, 60910]",['fairly reliable'],"[['shelter', 'capacities & response->government and local authorities']]",['15-09-2023'],,,
3939,118489,758745,2341,"The number of people injured and wounded as a result of the Al Haouz earthquake who were taken care of by the Ministry of Health and Social Protection as of Friday, September 15, reached 6,125 casesOfficial data from the Ministry stated that these cases include 873 cases of serious injuries and 3,438 cases of minor injuries, indicating that the number of those currently infected in hospitals is estimated at 476 cases, 81 of which are in intensive care departments, while the number of those recovered reached 4,986 cases.","{'geoWidget': [60875, 60909], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['humanitarian profile->casualties'], 'matrix2dWidget': ['health', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['15-09-2023']}",2023-09-20 06:14:44.045427+00:00,"[60875, 60909]",['fairly reliable'],"[['health', 'capacities & response->government and local authorities']]",['15-09-2023'],['humanitarian profile->casualties'],,
3939,118489,758747,2341,"According to the same data, the Ministry of Health and Social Protection mobilized 1,268 general doctors and specialists, and 1,733 male and female nurses, allocated more than 300 tons of medicines, and provided the necessary medical and emergency supplies in all affected areas.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['health', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['16-09-2023']}",2023-09-20 06:14:44.200793+00:00,[60875],['fairly reliable'],"[['health', 'capacities & response->government and local authorities']]",['16-09-2023'],,,
3939,118490,760656,2341,"The affected villages and districts are being reached thanks to the exemplary and continuous mobilization of the local authorities, the Royal Armed Forces, the Mohammed V Solidarity Foundation, the Moroccan Red Crescent, the Royal Gendarmerie, the auxiliary forces, civil prevention elements and other interveners.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'cross', 'cross', 'capacities & response->government and local authorities', 'capacities & response->rcrc movement', 'capacities & response->national actors'], 'dateRangeWidget': ['16-09-2023']}",2023-09-21 10:21:12.882940+00:00,[60875],['fairly reliable'],"[['cross', 'capacities & response->government and local authorities'], ['cross', 'capacities & response->rcrc movement'], ['cross', 'capacities & response->national actors']]",['16-09-2023'],,,
3939,118490,760655,2341,"Only a few hours after the earthquake, massive efforts were made, enabling food supplies to be transported to the affected population, by air and land.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['food', 'capacities & response->system functionality'], 'dateRangeWidget': ['16-09-2023']}",2023-09-21 10:21:12.735424+00:00,[60875],['fairly reliable'],"[['food', 'capacities & response->system functionality']]",['16-09-2023'],,,
3939,118667,759910,2341,"Parliamentary sources had already told Hespress that both majority and opposition groups are actively preparing for the next stage, and are determined to engage in intense political debate, given the difficult economic situation facing the country, marked by rising prices for basic necessities.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['context->economy'], 'dateRangeWidget': ['20-09-2023']}",2023-09-21 04:51:12.152767+00:00,[60875],['fairly reliable'],,['20-09-2023'],['context->economy'],,
3939,118667,759914,2341,"Despite these assurances, the Al Haouz earthquake is likely to continue to weigh on discussions in Parliament, where opposition and majority groups are gearing up for a tense political debate. This is all the more true as the parties represented in the House of Representatives have begun their preparations by mobilizing their members and sharpening their arguments in anticipation of the debates on the forthcoming finance bill.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['flag->stakeholders'], 'dateRangeWidget': ['20-09-2023']}",2023-09-21 04:54:12.148922+00:00,[60875],['fairly reliable'],,['20-09-2023'],['flag->stakeholders'],,
3939,118492,759524,2341,"The Regional Director of Equipment, Transport, Logistics and Water in Taroudant, Abderrahmane Benmoussa, said that the efforts made by the Regional Directorate and the rest of the stakeholders have resulted in the reopening of all road axes that witnessed rock collapses due to the earthquake that struck the region.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['logistics', 'capacities & response->system functionality'], 'dateRangeWidget': ['16-09-2023']}",2023-09-20 11:00:12.596853+00:00,[60875],['fairly reliable'],"[['logistics', 'capacities & response->system functionality']]",['16-09-2023'],,,
3939,118492,759525,2341,"The official added that the directorate's interests have mobilized all human resources and mechanisms to open road routes to deliver aid to the affected residents, in coordination with local authorities and public forces, stressing that intervention teams will continue operations to remove stones and rocks from the roads.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['logistics', 'logistics', 'capacities & response->system functionality', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['16-09-2023']}",2023-09-20 11:00:12.726852+00:00,[60875],['fairly reliable'],"[['logistics', 'capacities & response->system functionality'], ['logistics', 'capacities & response->government and local authorities']]",['16-09-2023'],,,
3939,118493,758768,2341,"Japan intends to provide emergency humanitarian aid to Morocco, following the devastating earthquake that struck a number of regions in Morocco. Japanese Foreign Minister Yoko Kamikawa said in statements to reporters, reported by Japanese Broadcasting Corporation (NHK) yesterday, Friday, that the aid that will be provided to Morocco is estimated at $3 million, adding that shelter and food will be provided through the International Federation of Red Cross and Red Crescent Societies. Japanese NGOs.The earthquake that struck Morocco on September 8th left thousands dead and injured.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['humanitarian profile->casualties'], 'matrix2dWidget': ['cross', 'food', 'shelter', 'capacities & response->international actors', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement'], 'dateRangeWidget': ['16-09-2023']}",2023-09-20 06:14:44.881842+00:00,[60875],['fairly reliable'],"[['cross', 'capacities & response->international actors'], ['food', 'capacities & response->rcrc movement'], ['shelter', 'capacities & response->rcrc movement']]",['16-09-2023'],['humanitarian profile->casualties'],,
3939,118494,758832,2341,"Following the earthquake that struck our country on the evening of Friday, September 8, 2023, which caused a number of deaths and injuries, studies were suspended in a number of the most affected groups and departments, due to the financial condition of a number of educational institutions and to preserve the health and safety of female and male students and educational and administrative frameworks.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['education', 'scope & scale->system disruption'], 'dateRangeWidget': ['08-09-2023']}",2023-09-20 06:14:45.267772+00:00,[60875],['fairly reliable'],"[['education', 'scope & scale->system disruption']]",['08-09-2023'],,,
3939,118494,758857,2341,"Within the framework of the efforts of the Ministry of National Education, Primary Education and Sports to provide the appropriate conditions for the gradual resumption of studies in a number of regions, and in order to accompany female and male students and help them overcome the effects of this shock and the psychological impact it left on them, the Ministry, in partnership with the Mohammed VI Foundation for Environmental Protection, organized, During the period from 14 to 16 September 2023, training courses were held for the benefit of psychological and social support frameworks, at both the Regional Academy of Education and Training in the Marrakesh-Safi region and the Souss-Massa region.","{'geoWidget': [60913, 60875, 60887], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['education', 'health', 'protection', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['14-09-2023', '16-09-2023']}",2023-09-20 06:14:45.829049+00:00,"[60913, 60875, 60887]",['fairly reliable'],"[['education', 'capacities & response->government and local authorities'], ['health', 'capacities & response->government and local authorities'], ['protection', 'capacities & response->government and local authorities']]","['14-09-2023', '16-09-2023']",,,
